canonical_name,category,year,source_file,entity_raw,amount_current,section_name,table_index,row_index,in_series
Rannsóknasjóður (Research Fund),science_agency,1987,1987 0499.pdf,Rannsóknasjóður,60000.0,Research Fund,0,279,True
Rannsóknasjóður (Research Fund),science_agency,1987,1987 0499.pdf,Rannsóknasjóður,6000.0,Research Fund,0,297,True
Rannsóknasjóður (Research Fund),science_agency,1988,1988 0434.pdf,Rannsóknasjóður,1000.0,Research Fund,0,307,True
Rannsóknasjóður (Research Fund),science_agency,1988,1988 0434.pdf,Rannsóknasjóður,321381.0,Research Fund,0,316,True
Rannsóknasjóður (Research Fund),science_agency,1989,1989 0430.pdf,Rannsóknasjóður,80000.0,Research Fund,0,344,True
Rannsóknasjóður (Research Fund),science_agency,1995,1995 0503.pdf,Rannsóknasjóður,31600.0,Research Fund,0,549,True
Rannsóknasjóður (Research Fund),science_agency,1996,1996 0500.pdf,Rannsóknasjóður,20000000.0,Research Fund,0,597,True
Rannsóknasjóður (Research Fund),science_agency,1997,1997 0509.pdf,Rannsóknasjóður,200000.0,Science Fund,0,620,True
Rannsóknasjóður (Research Fund),science_agency,1997,1997 0509.pdf,Rannsóknasjóður,20000000.0,Research Fund,0,635,True
Rannsóknasjóður (Research Fund),science_agency,1998,1998 0706.pdf,Rannsóknasjóður,140000.0,Research Fund,0,668,True
Rannsóknasjóður (Research Fund),science_agency,1998,1998 0706.pdf,Framlag Sedlabanka fslands { Rannsóknasjóður,140000.0,Research Fund,0,669,True
Rannsóknasjóður (Research Fund),science_agency,2001,2001 0489.pdf,Rannsóknasjóður,37000.0,Science Council,0,782,True
Rannsóknasjóður (Research Fund),science_agency,2002,2002 0516.pdf,Ritlauna- og rannséknasjédur professora,99200.0,National Research Council of Iceland,0,798,True
Rannsóknasjóður (Research Fund),science_agency,2002,2002 0516.pdf,Rannsóknasjóður,,Research Fund,0,809,True
Rannsóknasjóður (Research Fund),science_agency,2003,2003 0608.pdf,Ritlauna- og rannsóknasjóður prófessora,109400.0,Professor's Grant and Research Fund,0,841,True
Rannsóknasjóður (Research Fund),science_agency,2003,2003 0608.pdf,Rannsóknasjóður,0.0,Research Fund,0,866,True
Rannsóknasjóður (Research Fund),science_agency,2004,2004 0588.pdf,Ritlauna- og rannsóknasjóður prófessora,112700.0,Professor's Salary and Research Fund,0,900,False
Rannsóknasjóður (Research Fund),science_agency,2004,2004 0588.pdf,Rannsóknasjóður,415000.0,Research Fund,0,902,False
Rannsóknasjóður (Research Fund),science_agency,2005,2005 0536.pdf,Ritlauna- og rannsóknasjóður prófessora,116100.0,Professor's Honorary and Research Fund,0,946,False
Rannsóknasjóður (Research Fund),science_agency,2005,2005 0536.pdf,Rannsóknasjóður,500000.0,Research Fund,0,948,False
Rannsóknasjóður (Research Fund),science_agency,2005,2005 0536.pdf,Rannsóknasjóður,0.0,Research Fund,0,967,False
Rannsóknasjóður (Research Fund),science_agency,2006,2006 0540.pdf,Ritlauna- og rannsóknasjóður prófessora,126300.0,Professor's Grant and Research Fund,0,996,False
Rannsóknasjóður (Research Fund),science_agency,2006,2006 0540.pdf,1.10 Rannsóknasjóður,550000.0,Research Fund,0,1000,False
Rannsóknasjóður (Research Fund),science_agency,2006,2006 0540.pdf,1.10 Rannsóknasjóður til að auka verðmæti sjávarfangs,210000.0,Project Fund for Fisheries,0,1006,False
