country,year,issue_type,issue_label,missing_agency_years,outlier_agency_years,actions,gap_subtypes,agencies,run_docs_for_year,zero_row_docs_for_year,queue_source_files,run_source_files,diagnosis_excerpt,criticality_rank,criticality_score,severity
France,1974,outlier_or_unit_break,Outlier or unit/currency break,0,1,verify,,Industrial and Scientific Development,1,0,,JORF_1974.pdf,"Amount 3,178,330,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",18,68.3,moderate
France,1977,outlier_or_unit_break,Outlier or unit/currency break,0,2,verify,,Research (Pre-LOLF Ministry Chapter) | Universities and Higher Education (Pre-LOLF Chapter),1,0,,JORF_1977.pdf,"Amount 22,238,000 outside expected range [-12,626,986 – 16,835,982] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 895,448,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",18,68.3,moderate
France,1978,outlier_or_unit_break,Outlier or unit/currency break,0,2,verify,,BRGM (Bureau de Recherches Géologiques et Minières) | Universities and Higher Education (Pre-LOLF Chapter),1,0,,JORF_1978.pdf,"Amount 845,351,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 435,300,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",18,68.3,moderate
France,1979,outlier_or_unit_break,Outlier or unit/currency break,0,1,verify,,Universities and Higher Education (Pre-LOLF Chapter),1,0,,JORF_1979.pdf,"Amount 204,620,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",18,68.3,moderate
France,1981,outlier_or_unit_break,Outlier or unit/currency break,0,2,verify,,Research (Pre-LOLF Ministry Chapter) | Universities and Higher Education (Pre-LOLF Chapter),1,0,,JORF_1981.pdf,"Amount 120,093,000 outside expected range [-12,626,986 – 16,835,982] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 1,285,472,719 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",18,68.3,moderate
France,1983,outlier_or_unit_break,Outlier or unit/currency break,0,1,verify,,Research (Pre-LOLF Ministry Chapter),1,0,,JORF_1983.pdf,"Amount 2,111,643,810 outside expected range [-12,626,986 – 16,835,982] (IQR × 3.0). Possible current/prior year confusion or unit error.",18,68.3,moderate
France,1984,outlier_or_unit_break,Outlier or unit/currency break,0,4,verify,,CEA (Commissariat à l'Énergie Atomique) | CNRS (Centre National de la Recherche Scientifique) | INRIA (Institut National de Recherche en Informatique) | INSERM (Institut National de la Santé et de la Recherche Médicale),1,0,,JORF_1984.pdf,"Amount 5,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 4,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 3,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",18,68.3,moderate
France,1985,outlier_or_unit_break,Outlier or unit/currency break,0,1,verify,,INRIA (Institut National de Recherche en Informatique),1,0,,JORF_1985.pdf,"Amount 132,999,900 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",18,68.3,moderate
France,1986,outlier_or_unit_break,Outlier or unit/currency break,0,6,verify,,CEA (Commissariat à l'Énergie Atomique) | CNES (Centre National d'Études Spatiales) | CNRS (Centre National de la Recherche Scientifique) | IFREMER (Institut Français de Recherche pour l'Exploitation de la Mer) | INRAE (Institut National de Recherche pour l'Agriculture) | INSERM (Institut National de la Santé et de la Recherche Médicale),1,0,,JORF_1986.pdf,"Amount 6,652,274,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 4,773,044,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 1,055,017,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",18,68.3,moderate
France,1987,outlier_or_unit_break,Outlier or unit/currency break,0,6,verify,,CEA (Commissariat à l'Énergie Atomique) | CNES (Centre National d'Études Spatiales) | CNRS (Centre National de la Recherche Scientifique) | IFREMER (Institut Français de Recherche pour l'Exploitation de la Mer) | INRAE (Institut National de Recherche pour l'Agriculture) | INSERM (Institut National de la Santé et de la Recherche Médicale),1,0,,JORF_1987.pdf,"Amount 2,070,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 1,628,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 1,051,763,872 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",18,68.3,moderate
France,1988,outlier_or_unit_break,Outlier or unit/currency break,0,6,verify,,CEA (Commissariat à l'Énergie Atomique) | CNES (Centre National d'Études Spatiales) | CNRS (Centre National de la Recherche Scientifique) | IFREMER (Institut Français de Recherche pour l'Exploitation de la Mer) | INRAE (Institut National de Recherche pour l'Agriculture) | INSERM (Institut National de la Santé et de la Recherche Médicale),1,0,,JORF_1988.pdf,"Amount 2,131,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 1,633,780,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 1,067,542,128 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",18,68.3,moderate
France,1990,outlier_or_unit_break,Outlier or unit/currency break,0,1,verify,,IFREMER (Institut Français de Recherche pour l'Exploitation de la Mer),1,0,,JORF_1990.pdf,"Amount 62,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",18,68.3,moderate
France,1994,outlier_or_unit_break,Outlier or unit/currency break,0,7,verify,,CEA (Commissariat à l'Énergie Atomique) | CNES (Centre National d'Études Spatiales) | CNRS (Centre National de la Recherche Scientifique) | IFREMER (Institut Français de Recherche pour l'Exploitation de la Mer) | INRAE (Institut National de Recherche pour l'Agriculture) | INRIA (Institut National de Recherche en Informatique),1,0,,JORF_1994.pdf,"Amount 9,625,687,454 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 3,477,513,600 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 1,671,044,181 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",18,68.3,moderate
France,2005,outlier_or_unit_break,Outlier or unit/currency break,0,1,verify,,Research (Pre-LOLF Ministry Chapter),1,0,,JORF_2005.pdf,"Amount 2,216,963,000 outside expected range [-12,626,986 – 16,835,982] (IQR × 3.0). Possible current/prior year confusion or unit error.",18,68.3,moderate
France,2007,outlier_or_unit_break,Outlier or unit/currency break,0,3,verify,,ANR (Agence Nationale de la Recherche) | Multidisciplinary Scientific and Technological Research | Space Research,1,0,,JORF_2007.pdf,"Amount 0 outside expected range [843,686,633 – 10,541,751,156] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 0 outside expected range [824,309,084 – 1,934,254,554] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 826,320,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",18,68.3,moderate
France,2008,outlier_or_unit_break,Outlier or unit/currency break,0,1,verify,,Agricultural research and higher education,1,0,,JORF_2008.pdf,"Amount 278,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",18,68.3,moderate
France,2011,outlier_or_unit_break,Outlier or unit/currency break,0,2,verify,,Higher Education and Agricultural Research | Research and Higher Education in Economic and Industrial Matters,1,0,,JORF_2011.pdf,"Amount 1,087,000,000 outside expected range [-787,500,000 – 1,050,000,000] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 298,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",18,68.3,moderate
France,2016,outlier_or_unit_break,Outlier or unit/currency break,0,2,verify,,Applied Research and Innovation in Agriculture | Higher Education and Agricultural Research,1,0,,JORF_2016.pdf,"Amount 330,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 76,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",18,68.3,moderate
France,2018,outlier_or_unit_break,Outlier or unit/currency break,0,2,verify,,Multidisciplinary Scientific and Technological Research | Space Research,1,0,,JORF_2018.pdf,"Amount 0 outside expected range [843,686,633 – 10,541,751,156] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 0 outside expected range [824,309,084 – 1,934,254,554] (IQR × 3.0). Possible current/prior year confusion or unit error.",18,68.3,moderate
France,2020,outlier_or_unit_break,Outlier or unit/currency break,0,1,verify,,Space Research,1,0,,JORF_2020.pdf,"Amount 2,021,625,716 outside expected range [824,309,084 – 1,934,254,554] (IQR × 3.0). Possible current/prior year confusion or unit error.",18,68.3,moderate
France,2022,outlier_or_unit_break,Outlier or unit/currency break,0,3,verify,,Higher Education and Agricultural Research | Structural Financing of Innovation Ecosystems | Valorization of Research,1,0,,JORF_2022.pdf,"Amount 377,978,973 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 1,415,821,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 846,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",18,68.3,moderate
Switzerland,1983,outlier_or_unit_break,Outlier or unit/currency break,0,1,verify,,"Education, Research, Development, and Testing Programs",1,0,,1983 10048861.pdf,"Amount 177,350,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",19,63.95,moderate
Switzerland,2003,outlier_or_unit_break,Outlier or unit/currency break,0,4,verify,,Contribution to ESA | Federal Contributions to EU Research Programs | Total R&D Appropriations | Total budget for education and fundamental research,3,0,,2003 V03_Botschaft.pdf | 2003-VA3-d.pdf,"Amount 3,868,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 263,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 184,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",19,63.95,moderate
Switzerland,2004,outlier_or_unit_break,Outlier or unit/currency break,0,2,verify,,Cancer Research Infrastructure Contribution | Contribution to EU Research Programs,2,0,,2004 V04_Botschaft.pdf | 2004-VA3-d.pdf,"Amount 19,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 13,490,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",19,63.95,moderate
Switzerland,2005,outlier_or_unit_break,Outlier or unit/currency break,0,3,verify,,"ESA contributions (Swiss) | Research and Development (Supplementary Credit) | University funding, basic contributions",2,0,,2005 BBl-2005-511-DE.pdf | 2005-VA3-d.pdf,"Amount 121,230,000 outside expected range [-33,000,000 – 44,000,000] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 444,272,400 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 45,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",19,63.95,moderate
Switzerland,2006,outlier_or_unit_break,Outlier or unit/currency break,0,7,verify,,Commitment Credits for Research and Development | Contribution to ESO | Contribution to the National Research Programmes (NFP) | ESA contributions (Swiss) | Expenditures for applied research | Expenditures for fundamental research,2,0,,2006 CHE V06_Botschaft_V06-df.pdf | 2006-VA3-d.pdf,"Amount 198,722,000 outside expected range [-33,000,000 – 44,000,000] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 4,062,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 984,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",19,63.95,moderate
Switzerland,2007,outlier_or_unit_break,Outlier or unit/currency break,0,1,verify,,Federal financing contribution,1,0,,2007-VA3-d.pdf,"Amount 7,416,100 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",19,63.95,moderate
Switzerland,2008,outlier_or_unit_break,Outlier or unit/currency break,0,4,verify,,ESA contributions (Swiss) | Federal financing contribution | Global Bilateral Scientific Cooperation | X-FEL Free Electron Laser,1,0,,2008-VA3-d.pdf,"Amount 155,990,400 outside expected range [-33,000,000 – 44,000,000] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 1,793,204,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 5,500,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",19,63.95,moderate
Switzerland,2009,outlier_or_unit_break,Outlier or unit/currency break,0,1,verify,,Federal funding contribution,1,0,,2009-VA3-d.pdf,"Amount 1,874,422,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",19,63.95,moderate
Switzerland,2010,outlier_or_unit_break,Outlier or unit/currency break,0,6,verify,,"Budget for Education and Research | ESA contributions (Swiss) | International Research | Research Contributions | Research Projects | Research, Development and Demonstration",1,0,,2010-VA3-d.pdf,"Amount 145,354,900 outside expected range [-33,000,000 – 44,000,000] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 600,844,800 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 2,100,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",19,63.95,moderate
Switzerland,2011,outlier_or_unit_break,Outlier or unit/currency break,0,4,verify,,"Contributions to ESA | ESA contributions (Swiss) | Research Contributions | Research, Development and Demonstration",1,0,,2011-VA3-d.pdf,"Amount 150,409,700 outside expected range [-33,000,000 – 44,000,000] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 24,103,374 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 6,873,297 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",19,63.95,moderate
Switzerland,2012,outlier_or_unit_break,Outlier or unit/currency break,0,6,verify,,"ESA contributions (Swiss) | International Research | National Research and Innovation | Research Contributions | Research, Development and Demonstration | Swiss Science and Technology Council",1,0,,2012-VA3-d.pdf,"Amount 145,354,900 outside expected range [-33,000,000 – 44,000,000] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 15,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 713,977,500 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",19,63.95,moderate
Switzerland,2013,outlier_or_unit_break,Outlier or unit/currency break,0,6,verify,,"Budget for Education and Research | ESA contributions (Swiss) | Environmental Research and Education | Full participation in the 7th Framework Programme | International Research | Research, Development and Demonstration",1,0,,2013-VA3-d.pdf,"Amount 153,080,820 outside expected range [-33,000,000 – 44,000,000] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 772,883,800 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 18,917,990 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",19,63.95,moderate
Switzerland,2014,outlier_or_unit_break,Outlier or unit/currency break,0,2,verify,,Budget for Education and Research | National Research and Innovation,1,0,,2014-VA3-d.pdf,"Amount 1,019,242,416 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error. | Amount 21,760,900 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",19,63.95,moderate
Switzerland,2015,outlier_or_unit_break,Outlier or unit/currency break,0,1,verify,,National Research and Innovation,1,0,,2015-VA3-d.pdf,"Amount 1,064,582,200 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",19,63.95,moderate
