country,year,source_file,file_path,missing_agencies
Australia,1981,1981 No3 C2004A02433.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1981 No3 C2004A02433.docx,Research Grants (Dept of Science)
Australia,1981,1981 No4 C2004A02434.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1981 No4 C2004A02434.docx,Research Grants (Dept of Science)
Australia,1982,1982 No1 C2004A02541.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1982 No1 C2004A02541.docx,Research Grants (Dept of Science)
Australia,1982,1982 No2 C2004A02542.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1982 No2 C2004A02542.docx,Research Grants (Dept of Science)
Australia,1982,1982 No3 C2004A02594.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1982 No3 C2004A02594.docx,Research Grants (Dept of Science)
Australia,1982,1982 No4 C2004A02595.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1982 No4 C2004A02595.docx,Research Grants (Dept of Science)
Australia,1983,1983 DEPT C2004A02677.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1983 DEPT C2004A02677.docx,Research Grants (Dept of Science)
Australia,1983,1983 DEPT C2004A02730.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1983 DEPT C2004A02730.docx,Research Grants (Dept of Science)
Australia,1983,1983 Departments C2004A02677.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1983 Departments C2004A02677.docx,Research Grants (Dept of Science)
Australia,1983,1983 No1 C2004A02675.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1983 No1 C2004A02675.docx,Research Grants (Dept of Science)
Australia,1983,1983 No2 C2004A02676.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1983 No2 C2004A02676.docx,Research Grants (Dept of Science)
Australia,1983,1983 No3 C2004A02718.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1983 No3 C2004A02718.docx,Research Grants (Dept of Science)
Australia,1983,1983 No4 C2004A02719.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1983 No4 C2004A02719.docx,Research Grants (Dept of Science)
Australia,1983,1983 No5 C2004A02725.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1983 No5 C2004A02725.docx,Research Grants (Dept of Science)
Australia,1983,1983 No6 C2004A02726.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1983 No6 C2004A02726.docx,Research Grants (Dept of Science)
Australia,1984,1984 DEPT C2004A02802.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1984 DEPT C2004A02802.docx,Research Grants (Dept of Science)
Australia,1984,1984 DEPT C2004A02898.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1984 DEPT C2004A02898.docx,Research Grants (Dept of Science)
Australia,1984,1984 No1 C2004A02815.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1984 No1 C2004A02815.docx,Research Grants (Dept of Science)
Australia,1984,1984 No2 C2004A02804.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1984 No2 C2004A02804.docx,Research Grants (Dept of Science)
Australia,1984,1984 No3 C2004A02896.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1984 No3 C2004A02896.docx,Research Grants (Dept of Science)
Australia,1984,1984 No4 C2004A02897.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1984 No4 C2004A02897.docx,Research Grants (Dept of Science)
Australia,1985,1985 DEPT C2004A03036.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1985 DEPT C2004A03036.docx,Research Grants (Dept of Science)
Australia,1985,1985 No1 C2004A03034.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1985 No1 C2004A03034.docx,Research Grants (Dept of Science)
Australia,1985,1985 No2 C2004A03035.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1985 No2 C2004A03035.docx,Research Grants (Dept of Science)
Australia,1985,1985 No3 C2004A03075.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1985 No3 C2004A03075.docx,Research Grants (Dept of Science)
Australia,1985,1985 No4 C2004A03076.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1985 No4 C2004A03076.docx,Research Grants (Dept of Science)
Australia,1986,1986 DEPT C2004A03180.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1986 DEPT C2004A03180.docx,Research Grants (Dept of Science)
Australia,1986,1986 DEPT C2004A03273.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1986 DEPT C2004A03273.docx,Research Grants (Dept of Science)
Australia,1986,1986 No1 C2004A03177.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1986 No1 C2004A03177.docx,Research Grants (Dept of Science)
Australia,1986,1986 No2 C2004A03178.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1986 No2 C2004A03178.docx,Research Grants (Dept of Science)
Australia,1986,1986 No3 C2004A03271.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1986 No3 C2004A03271.docx,Research Grants (Dept of Science)
Australia,1986,1986 No4 C2004A03272.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1986 No4 C2004A03272.docx,Research Grants (Dept of Science)
Australia,1987,1987 DEPT C2004A03357.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1987 DEPT C2004A03357.docx,Research Grants (Dept of Science)
Australia,1987,1987 DEPT C2004A03437.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1987 DEPT C2004A03437.docx,Research Grants (Dept of Science)
Australia,1987,1987 No1 C2004A03358.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1987 No1 C2004A03358.docx,Research Grants (Dept of Science)
Australia,1987,1987 No2 C2004A03359.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1987 No2 C2004A03359.docx,Research Grants (Dept of Science)
Australia,1987,1987 No3 C2004A03438.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1987 No3 C2004A03438.docx,Research Grants (Dept of Science)
Australia,1987,1987 No4 C2004A03439.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1987 No4 C2004A03439.docx,Research Grants (Dept of Science)
Australia,1988,1988 DEPT C2004A03520.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1988 DEPT C2004A03520.docx,Research Grants (Dept of Science)
Australia,1988,1988 DEPT C2004A03630.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1988 DEPT C2004A03630.docx,Research Grants (Dept of Science)
Australia,1988,1988 No1 C2004A03521.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1988 No1 C2004A03521.docx,Research Grants (Dept of Science)
Australia,1988,1988 No2 C2004A03522.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1988 No2 C2004A03522.docx,Research Grants (Dept of Science)
Australia,1988,1988 No3 C2004A03634.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1988 No3 C2004A03634.docx,Research Grants (Dept of Science)
Australia,1988,1988 No4 C2004A03635.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1988 No4 C2004A03635.docx,Research Grants (Dept of Science)
Australia,2020,2020 DEPT C2019A00102.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2020 DEPT C2019A00102.docx,Anglo-Australian Telescope Agreement
Australia,2020,2020 No1 C2019A00100.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2020 No1 C2019A00100.docx,Anglo-Australian Telescope Agreement
Australia,2020,2020 No2 C2019A00101.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2020 No2 C2019A00101.docx,Anglo-Australian Telescope Agreement
Australia,2020,2020 No3 C2020A00033.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2020 No3 C2020A00033.docx,Anglo-Australian Telescope Agreement
Australia,2020,2020 No4 C2020A00034.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2020 No4 C2020A00034.docx,Anglo-Australian Telescope Agreement
Australia,2020,2020 No5 C2020A00039.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2020 No5 C2020A00039.docx,Anglo-Australian Telescope Agreement
Australia,2020,2020 No6 C2020A00040.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2020 No6 C2020A00040.docx,Anglo-Australian Telescope Agreement
Australia,2021,2021 DEPT C2020A00111.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2021 DEPT C2020A00111.docx,Anglo-Australian Telescope Agreement
Australia,2021,2021 No1 C2020A00109.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2021 No1 C2020A00109.docx,Anglo-Australian Telescope Agreement
Australia,2021,2021 No2 C2020A00110.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2021 No2 C2020A00110.docx,Anglo-Australian Telescope Agreement
Australia,2021,2021 No3 C2021A00037.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2021 No3 C2021A00037.docx,Anglo-Australian Telescope Agreement
Australia,2021,2021 No4 C2021A00038.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2021 No4 C2021A00038.docx,Anglo-Australian Telescope Agreement
Australia,2022,2022 DEPT C2021A00069.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2022 DEPT C2021A00069.docx,Anglo-Australian Telescope Agreement
Australia,2022,2022 No1 C2021A00067.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2022 No1 C2021A00067.docx,Anglo-Australian Telescope Agreement
Australia,2022,2022 No2 C2021A00068.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2022 No2 C2021A00068.docx,Anglo-Australian Telescope Agreement
Australia,2022,2022 No3 C2022A00019.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2022 No3 C2022A00019.docx,Anglo-Australian Telescope Agreement
Australia,2022,2022 No4 C2022A00020.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2022 No4 C2022A00020.docx,Anglo-Australian Telescope Agreement
Australia,2017,2017 DEPT C2016A00071.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2017 DEPT C2016A00071.docx,International Science School for High School Students
Australia,2017,2017 No1 C2016A00069.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2017 No1 C2016A00069.docx,International Science School for High School Students
Australia,2017,2017 No2 C2016A00070.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2017 No2 C2016A00070.docx,International Science School for High School Students
Australia,2017,2017 No3 C2017A00029.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2017 No3 C2017A00029.docx,International Science School for High School Students
Australia,2017,2017 No4 C2017A00030.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2017 No4 C2017A00030.docx,International Science School for High School Students
Australia,2018,2018 DEPT C2017A00062.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2018 DEPT C2017A00062.docx,International Science School for High School Students
Australia,2018,2018 No1 C2017A00060.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2018 No1 C2017A00060.docx,International Science School for High School Students
Australia,2018,2018 No2 C2017A00061.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2018 No2 C2017A00061.docx,International Science School for High School Students
Australia,2018,2018 No3 C2018A00018.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2018 No3 C2018A00018.docx,International Science School for High School Students
Australia,2018,2018 No4 C2018A00019.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2018 No4 C2018A00019.docx,International Science School for High School Students
Australia,2018,2018 No5 C2018A00048.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2018 No5 C2018A00048.docx,International Science School for High School Students
Australia,2018,2018 No6 C2018A00049.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2018 No6 C2018A00049.docx,International Science School for High School Students
Australia,2024,2024 No1 C2023A00031.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2024 No1 C2023A00031.docx,International Science School for High School Students
Australia,2024,2024 No2 C2023A00032.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2024 No2 C2023A00032.docx,International Science School for High School Students
Australia,2024,2024 No3 C2024A00012.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2024 No3 C2024A00012.docx,International Science School for High School Students
Australia,2024,2024 No4 C2024A00013.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2024 No4 C2024A00013.docx,International Science School for High School Students
Australia,2024,2024 No5 C2024A00045.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2024 No5 C2024A00045.docx,International Science School for High School Students
Australia,2024,2024 No6 C2024A00046.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2024 No6 C2024A00046.docx,International Science School for High School Students
Australia,2025,2025 No1 C2024A00047.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2025 No1 C2024A00047.docx,International Science School for High School Students
Australia,2025,2025 No2 C2024A00048.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2025 No2 C2024A00048.docx,International Science School for High School Students
Australia,2025,2025 No3 C2025A00004.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2025 No3 C2025A00004.docx,International Science School for High School Students
Australia,2025,2025 No4 C2025A00005.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2025 No4 C2025A00005.docx,International Science School for High School Students
Australia,2026,2026 No1 C2025A00047.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2026 No1 C2025A00047.docx,International Science School for High School Students
Australia,2026,2026 No2 C2025A00048.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/2026 No2 C2025A00048.docx,International Science School for High School Students
Australia,1976,1976 No1 C2004A01425.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1976 No1 C2004A01425.docx,"Department of Industry, Science and Technology"
Australia,1976,1976 No2 C2004A01426.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1976 No2 C2004A01426.docx,"Department of Industry, Science and Technology"
Australia,1976,1976 No3 C2004A01469.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1976 No3 C2004A01469.docx,"Department of Industry, Science and Technology"
Australia,1976,1976 No4 C2004A01470.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1976 No4 C2004A01470.docx,"Department of Industry, Science and Technology"
Australia,1977,1977 No1 C2004A01546.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1977 No1 C2004A01546.docx,"Department of Industry, Science and Technology"
Australia,1977,1977 No2 C2004A01547.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1977 No2 C2004A01547.docx,"Department of Industry, Science and Technology"
Australia,1977,1977 No3 C2004A01673.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1977 No3 C2004A01673.docx,"Department of Industry, Science and Technology"
Australia,1977,1977 No4 C2004A01674.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1977 No4 C2004A01674.docx,"Department of Industry, Science and Technology"
Australia,1978,1978 No1 C2004A01777.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1978 No1 C2004A01777.docx,"Department of Industry, Science and Technology"
Australia,1978,1978 No2 C2004A01778.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1978 No2 C2004A01778.docx,"Department of Industry, Science and Technology"
Australia,1978,1978 No3 C2004A01841.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1978 No3 C2004A01841.docx,"Department of Industry, Science and Technology"
Australia,1978,1978 No4 C2004A01842.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1978 No4 C2004A01842.docx,"Department of Industry, Science and Technology"
Australia,1979,1979 No1 C2004A01940.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1979 No1 C2004A01940.docx,"Department of Industry, Science and Technology"
Australia,1979,1979 No2 C2004A01941.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1979 No2 C2004A01941.docx,"Department of Industry, Science and Technology"
Australia,1979,1979 No3 C2004A02039.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1979 No3 C2004A02039.docx,"Department of Industry, Science and Technology"
Australia,1979,1979 No4 C2004A02040.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1979 No4 C2004A02040.docx,"Department of Industry, Science and Technology"
